restaurant,name,category,calories,carbs,fat
KFC,EC Chicken- Whole Wing,chicken,190,6,13
KFC,EC Drumstick Value Box,entrees,440,39,25
KFC,EC Thigh Value Box,entrees,630,45,39
KFC,Fiery Buffalo Hot Wings® (1),wings,70,5,4
KFC,Fiery Buffalo Hot Wings® Value Box,entrees,510,51,28
KFC,Green Beans,sides,25,4,0
KFC,Grilled Chicken- Breast,chicken,220,0,7
KFC,Grilled Chicken- Drumstick,chicken,90,0,4
KFC,Grilled Chicken- Thigh,chicken,170,0,10
KFC,Grilled Chicken- Whole Wing,chicken,80,1,4.5
KFC,Grilled Drumstick Value Box,entrees,380,34,19
KFC,Grilled Thigh Value Box,entrees,460,34,25
KFC,HBBQ Hot Wings® (1),wings,80,8,4
KFC,HBBQ Hot Wings® Value Box,entrees,540,58,28
KFC,Heinz Buttermilk Ranch Dressing (1),salads,160,1,17
KFC,Hidden Valley® The Original Ranch® Fat Free Dressing (1),salads,35,8,0
KFC,Honey BBQ Sandwich,sandwiches,320,47,3.5
KFC,Hot Wings® (1),wings,70,4,4
KFC,Hot Wings® Value Box,entrees,490,45,27
KFC,House Side Salad without Dressing,salads,15,3,0
KFC,Jalapeno Peppers,sides,20,1,1.5
KFC,KFC Famous Bowls®-Mashed Potato with Gravy,entrees,680,74,31
KFC,KFC Snacker® with Crispy Strip,sandwiches,310,30,15
KFC,KFC Snacker® with Crispy Strip without Sauce,sandwiches,260,29,9
KFC,"KFC Snacker® with Crispy Strip, Buffalo",sandwiches,270,31,9
KFC,"KFC Snacker® with Crispy Strip, Ultimate Cheese",sandwiches,280,31,11
KFC,"KFC Snacker®, Honey BBQ",sandwiches,210,32,3
KFC,KFC® Cornbread Muffin,sides,210,28,9
KFC,KFC® Creamy Parmesan Caesar Dressing (1),salads,260,4,26
KFC,KFC® Gizzards,sides,200,15,11
KFC,KFC® Livers,sides,180,11,10
KFC,KFC® OR Filet,chicken,200,8,9
KFC,Lil’ Bucket™ Chocolate Crème Parfait Cup,desserts,280,37,13
KFC,Lil’ Bucket™ Lemon Crème Parfait Cup,desserts,400,65,13
KFC,Lil’ Bucket™ Strawberry Shortcake Parfait Cup,desserts,200,35,7
KFC,Macaroni and Cheese,sides,160,19,7
KFC,Macaroni Salad,sides,190,22,10
KFC,Marzetti Light Italian Dressing (1),salads,15,2,0.5
KFC,Mashed Potatoes with Gravy,sides,120,19,4
KFC,Mashed Potatoes without Gravy,sides,90,15,3
KFC,OR Chicken- Breast,chicken,360,11,21
KFC,OR Chicken- Drumstick,chicken,120,3,7
KFC,OR Chicken- Thigh,chicken,250,7,17
KFC,OR Chicken- Whole Wing,chicken,120,3,7
KFC,OR Chicken-Breast without skin or breading,chicken,160,2,3.5
KFC,OR Drumstick Value Box,entrees,400,37,22
KFC,OR Thigh Value Box,entrees,540,42,32
KFC,Oreo® Cookies and Crème Pie Slice,desserts,290,34,16
KFC,Parmesan Garlic Croutons Pouch (1),salads,70,8,3
KFC,Popcorn Chicken Value Box,entrees,680,53,41
KFC,Popcorn Chicken-Individual,chicken,400,18,26
KFC,Popcorn Chicken-Kids,chicken,260,12,17
